0.022426600387697965 0:31 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:134 9:32 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:97 24:96 25:0.99 26:0.02 27:0.99 28:0 29:0 30:0 31:0 32:0 
0.019225567854118032 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:232 9:14236 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.02 29:0 30:0 31:0 32:0 
0.0021747719669530405 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:191 9:1392 10:1 11:0 12:0 13:0 14:1 15:3 16:0 17:0 18:0 19:0 20:1 21:0 22:0.67 23:1 24:255 25:1 26:0 27:1 28:0.05 29:0 30:0 31:0 32:0.01 
0.014524801735176958 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:8766 9:0 10:1 11:0 12:0 13:0 14:4 15:4 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:11 24:87 25:0.91 26:0.18 27:0.91 28:0.02 29:0 30:0 31:0 32:0 
0.00076600784102104358 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:516 9:4 10:1 11:0 12:0 13:0 14:174 15:174 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:174 24:174 25:1 26:0 27:1 28:0 29:0 30:0 31:0 32:0 
0.011468646715990934 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:36 9:0 10:1 11:0 12:0 13:0 14:11 15:13 16:0 17:0 18:0 19:0 20:1 21:0 22:0.23 23:102 24:205 25:1 26:0 27:1 28:0.01 29:0 30:0 31:0 32:0 
0.028616732351308689 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:218 9:20131 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.01 29:0 30:0 31:0 32:0.01 
0.022133843628560565 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:232 9:431 10:1 11:0 12:0 13:0 14:1 15:5 16:0 17:0 18:0 19:0 20:1 21:0 22:0.4 23:1 24:145 25:1 26:0 27:1 28:0.1 29:0 30:0.01 31:0 32:0 
0.0032409318579356338 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:39 9:99 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:58 24:201 25:1 26:0 27:1 28:0.01 29:0 30:0 31:0 32:0 
0.017774334412879261 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:10044 9:0 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:2 24:89 25:1 26:0 27:1 28:0.02 29:0 30:0 31:0 32:0 
0.0098868645504208048 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:43 9:129 10:1 11:0 12:0 13:0 14:32 15:35 16:0 17:0 18:0 19:0 20:1 21:0 22:0.06 23:120 24:228 25:1 26:0 27:1 28:0.01 29:0 30:0 31:0 32:0 
0.014324804445404019 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:186 9:1020 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.04 29:0 30:0 31:0 32:0 
0.01823448309718605 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:310 9:2090 10:1 11:0 12:0 13:0 14:1 15:13 16:0 17:0 18:0 19:0 20:1 21:0 22:0.15 23:1 24:255 25:1 26:0 27:1 28:0.06 29:0 30:0 31:0 32:0 
0.021235003515383107 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:202 9:13774 10:1 11:0 12:0 13:0 14:1 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:1 24:255 25:1 26:0 27:1 28:0.03 29:0 30:0 31:0 32:0 
0.024096233853349056 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:167 9:21335 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.05 29:0 30:0 31:0 32:0 
0.028901228189119978 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:144 9:7156 10:1 11:0 12:0 13:0 14:1 15:8 16:0 17:0 18:0 19:0 20:1 21:0 22:0.25 23:1 24:255 25:1 26:0 27:1 28:0.02 29:0 30:0 31:0 32:0 
0.012872824403165561 0:0 1:1 2:0 3:0 4:0 5:1 6:1 7:0 8:260 9:0 10:1 11:0 12:0 13:0 14:2 15:2 16:0.5 17:0.5 18:0 19:0 20:1 21:0 22:0 23:2 24:255 25:1 26:0 27:1 28:0.05 29:0.5 30:0 31:0 32:0.01 
0.014832441763800061 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:1556 9:0 10:1 11:0 12:0 13:0 14:20 15:20 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:26 24:91 25:1 26:0 27:1 28:0.02 29:0 30:0 31:0 32:0 
0.0050111881940299186 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:272 9:1373 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.01 29:0 30:0 31:0 32:0 
0.025011777821216774 0:1 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:2615 9:368 10:1 11:0 12:0 13:0 14:1 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:1 24:124 25:1 26:0 27:1 28:0.02 29:0 30:0 31:0 32:0 
0.024283573063255862 0:1 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:48 9:48 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:255 24:234 25:0.92 26:0.01 27:0.92 28:0 29:0 30:0 31:0 32:0 
0.026052871387177906 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:251 9:10915 10:1 11:0 12:0 13:0 14:1 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:1 24:255 25:1 26:0 27:1 28:0.04 29:0 30:0 31:0 32:0 
0.029065918033259648 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:262 9:31149 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.04 29:0 30:0 31:0 32:0 
0.0042898729687651516 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:276 9:2138 10:1 11:0 12:0 13:0 14:1 15:5 16:0 17:0 18:0 19:0 20:1 21:0 22:0.4 23:1 24:255 25:1 26:0 27:1 28:0.03 29:0 30:0 31:0 32:0 
0.0087569705549960762 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:206 9:733 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.06 29:0 30:0 31:0 32:0 
0.01932939523164752 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:165 9:7775 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.04 29:0 30:0 31:0 32:0 
0.014567018743465191 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:243 9:17376 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.07 29:0 30:0 31:0 32:0 
0.0076916217833629327 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:234 9:1009 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.04 29:0 30:0 31:0 32:0 
0.015851498980783987 0:3 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:791 9:332 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:99 25:1 26:0 27:1 28:0.02 29:0 30:0 31:0 32:0 
0.029123970959447236 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:230 9:29482 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.01 29:0 30:0 31:0 32:0 
0.029207845371024346 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:154 9:24356 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.07 29:0 30:0 31:0 32:0 
0.016599761227767674 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:7196 9:0 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:8 24:73 25:1 26:0 27:1 28:0.03 29:0 30:0 31:0 32:0 
0.014463878362514148 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:879 9:0 10:1 11:0 12:0 13:0 14:3 15:3 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:9 24:74 25:1 26:0 27:1 28:0.03 29:0 30:0 31:0 32:0 
0.015575940279827763 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:159 9:20446 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.04 29:0 30:0 31:0 32:0 
0.016786723683530291 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:36 9:0 10:1 11:0 12:0 13:0 14:3 15:5 16:0 17:0 18:0 19:0 20:1 21:0 22:0.6 23:3 24:211 25:1 26:0 27:1 28:0.01 29:0 30:0 31:0 32:0 
0.014735192763599506 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:10389 9:0 10:1 11:0 12:0 13:0 14:5 15:5 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:12 24:84 25:0.92 26:0.17 27:0.92 28:0.04 29:0 30:0 31:0 32:0 
0.002708195767803445 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:516 9:4 10:1 11:0 12:0 13:0 14:172 15:172 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:172 24:172 25:1 26:0 27:1 28:0 29:0 30:0 31:0 32:0 
0.014579765731233894 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:247 9:8550 10:1 11:0 12:0 13:0 14:1 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:1 24:255 25:1 26:0 27:1 28:0.02 29:0 30:0.01 31:0 32:0 
0.028551018845415457 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:154 9:30570 10:1 11:0 12:0 13:0 14:1 15:5 16:0 17:0 18:0 19:0 20:1 21:0 22:0.4 23:1 24:255 25:1 26:0 27:1 28:0.03 29:0 30:0 31:0 32:0 
0.022775600312727906 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:328 9:6469 10:1 11:0 12:0 13:0 14:1 15:7 16:0 17:0 18:0 19:0 20:1 21:0 22:0.57 23:1 24:255 25:1 26:0 27:1 28:0.05 29:0 30:0 31:0 32:0 
0.019682381401890135 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:3909 9:0 10:1 11:0 12:0 13:0 14:5 15:5 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:45 24:94 25:0.91 26:0.04 27:0.91 28:0.03 29:0 30:0 31:0 32:0 
0.023527652614029372 0:6 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:1262 9:331 10:1 11:0 12:0 13:0 14:1 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:1 24:87 25:1 26:0 27:1 28:0.02 29:0 30:0 31:0 32:0 
0.0011566647396961027 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:234 9:433 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.07 29:0 30:0 31:0 32:0 
0.028830369574912362 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:15876 9:0 10:1 11:0 12:0 13:0 14:8 15:8 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:14 24:79 25:1 26:0 27:1 28:0.03 29:0 30:0 31:0 32:0 
0.0029425514847508673 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:516 9:4 10:1 11:0 12:0 13:0 14:169 15:169 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:169 24:169 25:1 26:0 27:1 28:0 29:0 30:0 31:0 32:0 
0.028929103369169179 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:168 9:4555 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:79 25:1 26:0 27:1 28:0.11 29:0 30:0 31:0 32:0 
0.021725398551165447 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:266 9:4428 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.05 29:0 30:0 31:0 32:0 
0.019668148378542298 0:1 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:1223 9:330 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:184 25:1 26:0 27:1 28:0.01 29:0 30:0 31:0 32:0 
0.0046231188171955984 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:201 9:767 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.04 29:0 30:0 31:0 32:0 
0.022339266261777097 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:166 9:14553 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.05 29:0 30:0 31:0 32:0 
0.004617233802926125 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:259 9:14271 10:1 11:0 12:0 13:0 14:1 15:11 16:0 17:0 18:0 19:0 20:1 21:0 22:0.18 23:1 24:255 25:1 26:0 27:1 28:0.01 29:0 30:0 31:0 32:0 
0.0055965396692782277 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:264 9:487 10:1 11:0 12:0 13:0 14:1 15:17 16:0 17:0 18:0 19:0 20:1 21:0 22:0.18 23:1 24:255 25:1 26:0 27:1 28:0.07 29:0 30:0.01 31:0 32:0 
0.013495651732509443 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:324 9:324 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.03 29:0 30:0 31:0 32:0 
0.017515726649509254 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:302 9:1748 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.03 29:0 30:0 31:0 32:0 
0.012076585940176061 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:171 9:10217 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.01 29:0 30:0 31:0 32:0 
0.028566265466395225 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:6601 9:0 10:1 11:0 12:0 13:0 14:18 15:18 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:24 24:89 25:1 26:0 27:1 28:0.02 29:0 30:0 31:0 32:0 
0.029127133738764292 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:261 9:4916 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:86 25:1 26:0 27:1 28:0.07 29:0 30:0 31:0 32:0 
0.019345791529069435 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:3775 9:0 10:1 11:0 12:0 13:0 14:21 15:21 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:27 24:92 25:1 26:0 27:1 28:0.02 29:0 30:0 31:0 32:0 
0.016562189505671843 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:162 9:3561 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.03 29:0 30:0 31:0 32:0 
0.014586622470094552 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:1199 9:0 10:1 11:0 12:0 13:0 14:6 15:6 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:5 24:72 25:1 26:0 27:1 28:0.04 29:0 30:0 31:0 32:0 
0.012149706776485556 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:186 9:2958 10:1 11:0 12:0 13:0 14:1 15:38 16:0 17:0 18:0 19:0 20:1 21:0 22:0.11 23:1 24:255 25:1 26:0 27:1 28:0.02 29:0 30:0 31:0 32:0 
0.0041637681409284104 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:232 9:193 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.04 29:0 30:0 31:0 32:0 
0.025607061593940036 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:158 9:7698 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.01 29:0 30:0 31:0 32:0 
0.026477082464179867 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:221 9:12891 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.03 29:0 30:0 31:0 32:0 
0.029116872015989677 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:237 9:20920 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.06 29:0 30:0 31:0 32:0 
0.028966097240991324 0:0 1:1 2:0 3:0 4:0 5:1 6:1 7:0 8:173 9:21900 10:1 11:0 12:0 13:0 14:1 15:1 16:1 17:1 18:0 19:0 20:1 21:0 22:0 23:1 24:230 25:1 26:0 27:1 28:0.07 29:1 30:0 31:0 32:0 
0.02448272343119785 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:321 9:5210 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.04 29:0 30:0 31:0 32:0 
0.029201564538572092 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:7940 9:0 10:1 11:0 12:0 13:0 14:9 15:9 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:19 24:85 25:0.89 26:0.11 27:0.89 28:0.02 29:0 30:0 31:0 32:0 
0.026658280324130226 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:149 9:9092 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.05 29:0 30:0 31:0 32:0 
0.0063261043656146964 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:242 9:569 10:1 11:0 12:0 13:0 14:1 15:8 16:0 17:0 18:0 19:0 20:1 21:0 22:0.38 23:1 24:255 25:1 26:0 27:1 28:0.02 29:0 30:0 31:0 32:0 
0.0076629833957627992 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:270 9:6314 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.07 29:0 30:0 31:0 32:0 
0.017126245723485783 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:151 9:0 10:1 11:0 12:0 13:0 14:17 15:17 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:6 24:73 25:1 26:0 27:1 28:0.04 29:0 30:0 31:0 32:0 
0.02355917065544922 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:142 9:1386 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.08 29:0 30:0 31:0 32:0 
0.013115511297012146 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:1556 9:0 10:1 11:0 12:0 13:0 14:8 15:8 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:8 24:73 25:1 26:0 27:1 28:0.03 29:0 30:0.01 31:0 32:0 
0.0024806534611787681 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:212 9:10053 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.06 29:0 30:0 31:0 32:0 
0.027958664238677572 0:1 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:1377 9:332 10:1 11:0 12:0 13:0 14:1 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:1 24:85 25:1 26:0 27:1 28:0.02 29:0 30:0 31:0 32:0 
0.002933869235166863 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:334 9:260 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.01 29:0 30:0 31:0 32:0 
0.028144273951514722 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:157 9:16954 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.04 29:0 30:0 31:0 32:0 
0.022708888808319661 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:145 9:14662 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.03 29:0 30:0 31:0 32:0 
0.015186851019819314 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:338 9:207 10:1 11:0 12:0 13:0 14:1 15:40 16:0 17:0 18:0 19:0 20:1 21:0 22:0.05 23:1 24:227 25:1 26:0 27:1 28:0.05 29:0 30:0 31:0 32:0 
0.0087958690501521858 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:45 9:111 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:194 24:195 25:0.88 26:0.01 27:0.88 28:0.01 29:0.01 30:0 31:0.09 32:0 
0.014325412436843467 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:284 9:1295 10:1 11:0 12:0 13:0 14:1 15:21 16:0 17:0 18:0 19:0 20:1 21:0 22:0.1 23:1 24:255 25:1 26:0 27:1 28:0.04 29:0 30:0 31:0 32:0 
0.023594506288276897 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:236 9:21319 10:1 11:0 12:0 13:0 14:1 15:3 16:0 17:0 18:0 19:0 20:1 21:0 22:0.67 23:1 24:255 25:1 26:0 27:1 28:0.05 29:0 30:0 31:0 32:0 
0.0050567104486140928 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:295 9:180 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.05 29:0 30:0 31:0 32:0 
0.021457699693963626 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:225 9:4112 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.02 29:0 30:0 31:0 32:0 
0.001501335415546607 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:516 9:4 10:1 11:0 12:0 13:0 14:280 15:280 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:255 24:255 25:1 26:0 27:1 28:0 29:0 30:0 31:0 32:0 
0.021703729663122468 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:163 9:1207 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.04 29:0 30:0 31:0 32:0 
0.0011091009053723891 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:275 9:525 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.05 29:0 30:0 31:0 32:0 
0.0046697712136771425 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:223 9:8867 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.02 29:0 30:0 31:0 32:0 
0.028530338377000589 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:263 9:38988 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.02 29:0 30:0 31:0 32:0 
0.02818993872348571 0:0 1:1 2:0 3:0 4:0 5:1 6:1 7:0 8:193 9:22776 10:1 11:0 12:0 13:0 14:1 15:1 16:1 17:1 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.05 29:1 30:0 31:0 32:0 
0.010303525808540676 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:147 9:501 10:1 11:0 12:0 13:0 14:1 15:20 16:0 17:0 18:0 19:0 20:1 21:0 22:0.2 23:1 24:255 25:1 26:0 27:1 28:0.05 29:0 30:0.01 31:0 32:0 
0.0048668574722890105 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:265 9:1030 10:1 11:0 12:0 13:0 14:1 15:4 16:0 17:0 18:0 19:0 20:1 21:0 22:0.75 23:1 24:255 25:1 26:0 27:1 28:0.02 29:0 30:0 31:0 32:0 
0.017122279584134644 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:251 9:4266 10:1 11:0 12:0 13:0 14:1 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:1 24:255 25:1 26:0 27:1 28:0.03 29:0 30:0 31:0 32:0 
0.020327548000133665 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:267 9:9103 10:1 11:0 12:0 13:0 14:1 15:23 16:0 17:0 18:0 19:0 20:1 21:0 22:0.09 23:1 24:255 25:1 26:0 27:1 28:0.04 29:0 30:0 31:0 32:0 
