0.020276354255980129 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:322 9:18873 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.02 29:0 30:0 31:0 32:0 
0.015633056581610516 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:361 9:1264 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.02 29:0 30:0 31:0 32:0 
0.020253062124017479 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:232 9:32617 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.05 29:0 30:0 31:0 32:0 
0.020178428861900143 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:291 9:31011 10:1 11:0 12:0 13:0 14:1 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:1 24:255 25:1 26:0 27:1 28:0.03 29:0 30:0 31:0 32:0 
0.020346273180133018 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:495 9:0 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:120 25:1 26:0 27:1 28:0.02 29:0 30:0 31:0 32:0 
0.0010775164020153437 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:36 9:0 10:1 11:0 12:0 13:0 14:12 15:12 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:25 24:209 25:1 26:0 27:1 28:0.01 29:0 30:0 31:0 32:0 
0.020273448734132289 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:2314 9:338 10:1 11:0 12:0 13:0 14:1 15:3 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:1 24:230 25:1 26:0 27:1 28:0.02 29:0 30:0 31:0 32:0 
0.020248303936445906 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:231 9:36322 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.05 29:0 30:0 31:0 32:0 
0.0059047456148949972 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:246 9:1903 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.03 29:0 30:0 31:0 32:0 
0.019692777017741435 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:846 9:325 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:83 25:1 26:0 27:1 28:0.02 29:0 30:0 31:0 32:0 
0.0095521192338949411 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:245 9:0 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:2 24:121 25:1 26:0 27:1 28:0.02 29:0 30:0 31:0 32:0 
0.020030170123950478 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:1766 9:0 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:6 24:71 25:1 26:0 27:1 28:0.03 29:0 30:0 31:0 32:0 
0.020420742945180863 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:165 9:22461 10:1 11:0 12:0 13:0 14:1 15:4 16:0 17:0 18:0 19:0 20:1 21:0 22:0.5 23:1 24:255 25:1 26:0 27:1 28:0.07 29:0 30:0 31:0 32:0 
0.019857633470328741 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:214 9:3370 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.01 29:0 30:0 31:0 32:0 
0.019848395127613425 0:31 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:134 9:32 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:97 24:96 25:0.99 26:0.02 27:0.99 28:0 29:0 30:0 31:0 32:0 
0.018189358689769286 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:232 9:14236 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.02 29:0 30:0 31:0 32:0 
0.0021502074475852322 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:52 9:105 10:1 11:0 12:0 13:0 14:8 15:8 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:44 24:228 25:1 26:0 27:1 28:0.01 29:0 30:0 31:0 32:0 
0.014147036800934699 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:191 9:1392 10:1 11:0 12:0 13:0 14:1 15:3 16:0 17:0 18:0 19:0 20:1 21:0 22:0.67 23:1 24:255 25:1 26:0 27:1 28:0.05 29:0 30:0 31:0 32:0.01 
0.0092120400760352054 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:36 9:0 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:79 24:121 25:1 26:0 27:1 28:0.02 29:0 30:0 31:0 32:0 
0.010108551314072111 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:8766 9:0 10:1 11:0 12:0 13:0 14:4 15:4 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:11 24:87 25:0.91 26:0.18 27:0.91 28:0.02 29:0 30:0 31:0 32:0 
0.0097670049061843074 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:46 9:112 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:183 24:229 25:1 26:0 27:1 28:0.01 29:0 30:0 31:0 32:0 
0.0015655176237217589 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:516 9:4 10:1 11:0 12:0 13:0 14:236 15:236 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:236 24:236 25:1 26:0 27:1 28:0 29:0 30:0 31:0 32:0 
0.011081476335742583 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:36 9:0 10:1 11:0 12:0 13:0 14:11 15:13 16:0 17:0 18:0 19:0 20:1 21:0 22:0.23 23:102 24:205 25:1 26:0 27:1 28:0.01 29:0 30:0 31:0 32:0 
0.0014466678543962642 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:516 9:4 10:1 11:0 12:0 13:0 14:128 15:128 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:128 24:128 25:1 26:0 27:1 28:0 29:0 30:0 31:0 32:0 
0.0033101087582013788 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:225 9:2445 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.02 29:0 30:0 31:0 32:0 
0.020404852084513925 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:218 9:20131 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.01 29:0 30:0 31:0 32:0.01 
0.020491933430302055 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:232 9:431 10:1 11:0 12:0 13:0 14:1 15:5 16:0 17:0 18:0 19:0 20:1 21:0 22:0.4 23:1 24:145 25:1 26:0 27:1 28:0.1 29:0 30:0.01 31:0 32:0 
0.013310469841481614 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:196 9:857 10:1 11:0 12:0 13:0 14:3 15:10 16:0.33 17:0.1 18:0 19:0 20:1 21:0 22:0.2 23:1 24:255 25:1 26:0 27:1 28:0.04 29:0 30:0 31:0 32:0 
0.008007261077416658 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:39 9:99 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:58 24:201 25:1 26:0 27:1 28:0.01 29:0 30:0 31:0 32:0 
0.016754128800025525 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:10044 9:0 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:2 24:89 25:1 26:0 27:1 28:0.02 29:0 30:0 31:0 32:0 
0.015388674936073543 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:43 9:129 10:1 11:0 12:0 13:0 14:32 15:35 16:0 17:0 18:0 19:0 20:1 21:0 22:0.06 23:120 24:228 25:1 26:0 27:1 28:0.01 29:0 30:0 31:0 32:0 
0.019035278083261463 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:186 9:1020 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.04 29:0 30:0 31:0 32:0 
0.019552722318535422 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:310 9:2090 10:1 11:0 12:0 13:0 14:1 15:13 16:0 17:0 18:0 19:0 20:1 21:0 22:0.15 23:1 24:255 25:1 26:0 27:1 28:0.06 29:0 30:0 31:0 32:0 
0.019162836929788978 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:202 9:13774 10:1 11:0 12:0 13:0 14:1 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:1 24:255 25:1 26:0 27:1 28:0.03 29:0 30:0 31:0 32:0 
0.019981402606801583 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:167 9:21335 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.05 29:0 30:0 31:0 32:0 
0.0064713788549784143 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:265 9:188 10:1 11:0 12:0 13:0 14:1 15:6 16:0 17:0 18:0 19:0 20:1 21:0 22:0.33 23:1 24:255 25:1 26:0 27:1 28:0.03 29:0 30:0 31:0 32:0 
0.020431772155032189 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:144 9:7156 10:1 11:0 12:0 13:0 14:1 15:8 16:0 17:0 18:0 19:0 20:1 21:0 22:0.25 23:1 24:255 25:1 26:0 27:1 28:0.02 29:0 30:0 31:0 32:0 
0.0068320275126358904 0:0 1:1 2:0 3:0 4:0 5:1 6:1 7:0 8:260 9:0 10:1 11:0 12:0 13:0 14:2 15:2 16:0.5 17:0.5 18:0 19:0 20:1 21:0 22:0 23:2 24:255 25:1 26:0 27:1 28:0.05 29:0.5 30:0 31:0 32:0.01 
0.0090868193459466562 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:344 9:359 10:1 11:0 12:0 13:0 14:1 15:15 16:0 17:0 18:0 19:0 20:1 21:0 22:0.2 23:1 24:255 25:1 26:0 27:1 28:0.04 29:0 30:0 31:0 32:0 
0.014032177792284911 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:1556 9:0 10:1 11:0 12:0 13:0 14:20 15:20 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:26 24:91 25:1 26:0 27:1 28:0.02 29:0 30:0 31:0 32:0 
0.011758901219981419 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:272 9:1373 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.01 29:0 30:0 31:0 32:0 
0.020427678105211896 0:1 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:2615 9:368 10:1 11:0 12:0 13:0 14:1 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:1 24:124 25:1 26:0 27:1 28:0.02 29:0 30:0 31:0 32:0 
0.020588292256030413 0:1 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:48 9:48 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:255 24:234 25:0.92 26:0.01 27:0.92 28:0 29:0 30:0 31:0 32:0 
0.020446304704254251 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:251 9:10915 10:1 11:0 12:0 13:0 14:1 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:1 24:255 25:1 26:0 27:1 28:0.04 29:0 30:0 31:0 32:0 
0.0069333078668177778 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:164 9:394 10:1 11:0 12:0 13:0 14:1 15:7 16:0 17:0 18:0 19:0.14 20:1 21:0 22:0.71 23:1 24:255 25:1 26:0 27:1 28:0.05 29:0 30:0 31:0 32:0 
0.020273419003310554 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:262 9:31149 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.04 29:0 30:0 31:0 32:0 
0.017277040589604623 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:276 9:2138 10:1 11:0 12:0 13:0 14:1 15:5 16:0 17:0 18:0 19:0 20:1 21:0 22:0.4 23:1 24:255 25:1 26:0 27:1 28:0.03 29:0 30:0 31:0 32:0 
0.015403454915460118 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:206 9:733 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.06 29:0 30:0 31:0 32:0 
0.019875768436467149 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:165 9:7775 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.04 29:0 30:0 31:0 32:0 
0.011997335721138491 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:243 9:17376 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.07 29:0 30:0 31:0 32:0 
0.013033853863854824 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:234 9:1009 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.04 29:0 30:0 31:0 32:0 
0.01917444350632275 0:3 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:791 9:332 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:99 25:1 26:0 27:1 28:0.02 29:0 30:0 31:0 32:0 
0.020447840553330758 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:230 9:29482 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.01 29:0 30:0 31:0 32:0 
0.020283295605325685 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:154 9:24356 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.07 29:0 30:0 31:0 32:0 
0.012119122625621778 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:172 9:0 10:1 11:0 12:0 13:0 14:9 15:9 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:49 24:98 25:0.92 26:0.04 27:0.92 28:0.03 29:0 30:0 31:0 32:0 
0.016158758787865116 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:7196 9:0 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:8 24:73 25:1 26:0 27:1 28:0.03 29:0 30:0 31:0 32:0 
0.0061982431107394332 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:208 9:947 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.03 29:0 30:0 31:0 32:0 
0.014986456677393767 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:879 9:0 10:1 11:0 12:0 13:0 14:3 15:3 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:9 24:74 25:1 26:0 27:1 28:0.03 29:0 30:0 31:0 32:0 
0.0056051732662116376 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:95 9:0 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:6 24:93 25:1 26:0 27:1 28:0.02 29:0 30:0 31:0 32:0 
0.0047985943839810837 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:230 9:9578 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.06 29:0 30:0 31:0 32:0 
0.014655933218404952 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:159 9:20446 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.04 29:0 30:0 31:0 32:0 
0.0088048041777927591 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:286 9:2835 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.04 29:0 30:0 31:0 32:0 
0.015032564661158427 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:36 9:0 10:1 11:0 12:0 13:0 14:3 15:5 16:0 17:0 18:0 19:0 20:1 21:0 22:0.6 23:3 24:211 25:1 26:0 27:1 28:0.01 29:0 30:0 31:0 32:0 
0.011935902917666125 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:10389 9:0 10:1 11:0 12:0 13:0 14:5 15:5 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:12 24:84 25:0.92 26:0.17 27:0.92 28:0.04 29:0 30:0 31:0 32:0 
0.012281393626115786 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:516 9:4 10:1 11:0 12:0 13:0 14:172 15:172 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:172 24:172 25:1 26:0 27:1 28:0 29:0 30:0 31:0 32:0 
0.019173260908676021 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:247 9:8550 10:1 11:0 12:0 13:0 14:1 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:1 24:255 25:1 26:0 27:1 28:0.02 29:0 30:0.01 31:0 32:0 
0.020095460106305647 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:154 9:30570 10:1 11:0 12:0 13:0 14:1 15:5 16:0 17:0 18:0 19:0 20:1 21:0 22:0.4 23:1 24:255 25:1 26:0 27:1 28:0.03 29:0 30:0 31:0 32:0 
0.019780133036713464 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:328 9:6469 10:1 11:0 12:0 13:0 14:1 15:7 16:0 17:0 18:0 19:0 20:1 21:0 22:0.57 23:1 24:255 25:1 26:0 27:1 28:0.05 29:0 30:0 31:0 32:0 
0.018848380534154156 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:3909 9:0 10:1 11:0 12:0 13:0 14:5 15:5 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:45 24:94 25:0.91 26:0.04 27:0.91 28:0.03 29:0 30:0 31:0 32:0 
0.019068778263084014 0:6 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:1262 9:331 10:1 11:0 12:0 13:0 14:1 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:1 24:87 25:1 26:0 27:1 28:0.02 29:0 30:0 31:0 32:0 
0.020273701546016158 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:15876 9:0 10:1 11:0 12:0 13:0 14:8 15:8 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:14 24:79 25:1 26:0 27:1 28:0.03 29:0 30:0 31:0 32:0 
0.010301731812697824 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:95 9:0 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:8 24:84 25:0.88 26:0.25 27:0.88 28:0.02 29:0 30:0 31:0 32:0 
0.0050254581911293649 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:238 9:435 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.02 29:0 30:0 31:0 32:0 
0.020267217715023329 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:168 9:4555 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:79 25:1 26:0 27:1 28:0.11 29:0 30:0 31:0 32:0 
0.020231631288691009 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:266 9:4428 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.05 29:0 30:0 31:0 32:0 
0.018665696290082554 0:1 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:1223 9:330 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:184 25:1 26:0 27:1 28:0.01 29:0 30:0 31:0 32:0 
0.010376795434156415 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:201 9:767 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.04 29:0 30:0 31:0 32:0 
0.016778001955459289 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:166 9:14553 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.05 29:0 30:0 31:0 32:0 
0.0099205073028862129 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:206 9:608 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.06 29:0 30:0 31:0 32:0 
0.010727928390112782 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:259 9:14271 10:1 11:0 12:0 13:0 14:1 15:11 16:0 17:0 18:0 19:0 20:1 21:0 22:0.18 23:1 24:255 25:1 26:0 27:1 28:0.01 29:0 30:0 31:0 32:0 
0.0076312564110939084 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:264 9:487 10:1 11:0 12:0 13:0 14:1 15:17 16:0 17:0 18:0 19:0 20:1 21:0 22:0.18 23:1 24:255 25:1 26:0 27:1 28:0.07 29:0 30:0.01 31:0 32:0 
0.0051837295059301248 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:324 9:324 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.03 29:0 30:0 31:0 32:0 
0.016374444279396133 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:302 9:1748 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.03 29:0 30:0 31:0 32:0 
0.017652416995749716 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:171 9:10217 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.01 29:0 30:0 31:0 32:0 
0.012566538586741458 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:516 9:4 10:1 11:0 12:0 13:0 14:285 15:285 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:255 24:255 25:1 26:0 27:1 28:0 29:0 30:0 31:0 32:0 
0.02026228559967358 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:6601 9:0 10:1 11:0 12:0 13:0 14:18 15:18 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:24 24:89 25:1 26:0 27:1 28:0.02 29:0 30:0 31:0 32:0 
0.020273701546699888 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:261 9:4916 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:86 25:1 26:0 27:1 28:0.07 29:0 30:0 31:0 32:0 
0.0071502421689786013 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:233 9:128 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.04 29:0 30:0 31:0 32:0 
0.019818659011536496 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:3775 9:0 10:1 11:0 12:0 13:0 14:21 15:21 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:27 24:92 25:1 26:0 27:1 28:0.02 29:0 30:0 31:0 32:0 
0.019623663210096405 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:162 9:3561 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.03 29:0 30:0 31:0 32:0 
0.01158530318223365 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:1199 9:0 10:1 11:0 12:0 13:0 14:6 15:6 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:5 24:72 25:1 26:0 27:1 28:0.04 29:0 30:0 31:0 32:0 
0.016437912760423237 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:186 9:2958 10:1 11:0 12:0 13:0 14:1 15:38 16:0 17:0 18:0 19:0 20:1 21:0 22:0.11 23:1 24:255 25:1 26:0 27:1 28:0.02 29:0 30:0 31:0 32:0 
0.020328683688972594 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:158 9:7698 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.01 29:0 30:0 31:0 32:0 
0.019805323588295419 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:221 9:12891 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.03 29:0 30:0 31:0 32:0 
0.020269123096091208 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:237 9:20920 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:255 25:1 26:0 27:1 28:0.06 29:0 30:0 31:0 32:0 
0.020368352211680592 0:0 1:1 2:0 3:0 4:0 5:1 6:1 7:0 8:173 9:21900 10:1 11:0 12:0 13:0 14:1 15:1 16:1 17:1 18:0 19:0 20:1 21:0 22:0 23:1 24:230 25:1 26:0 27:1 28:0.07 29:1 30:0 31:0 32:0 
